
1|select id, name from student where tot_cred>30	:	select id, name from student:	 state='Killed'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course where credits != (select MIN(credits) FROM course where dept_name = 'CS'):	 state='Killed'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course where credits > (select MIN(credits) FROM course where dept_name = 'CS'):	 state='Killed'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course where credits < (select MIN(credits) FROM course where dept_name = 'CS'):	 state='Killed'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course where credits = (select MAX(credits) FROM course where dept_name = 'CS'):	 state='NotKilled'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course where credits > (select credits FROM course where dept_name = 'CS'):	 state='Killed'
37|SELECT course_id FROM course WHERE credits = (SELECT MIN(credits) FROM course WHERE dept_name = 'CS')	:	select course_id FROM course ;:	 state='Killed'

38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom :	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where NOT  EXISTS (select d.building from department as d where dept_name='Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building = (select d.building from department as d where dept_name!='Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building = (select d.building from department as d where dept_name<'Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building = (select d.building from department as d where dept_name>'Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building > (select d.building from department as d where dept_name='Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building < (select d.building from department as d where dept_name='Comp. Sci.'):	 state='Killed'
38|select count(room_number) from classroom where  building = (select d.building from department as d where dept_name='Comp. Sci.')	:	select count(room_number) from classroom where  building != (select d.building from department as d where dept_name='Comp. Sci.'):	 state='Killed'

39|select dept_name from department where budget = (select min(budget) from department) and budget = 10	:	select dept_name from department where budget = (select max(budget) from department) :	 state='Unsupported'
39|select dept_name from department where budget = (select min(budget) from department) and budget = 10	:	select dept_name from department where budget = 10:	 state='Unsupported'

40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where EXISTS (select * FROM teaches where year!=2009):	 state='Killed'
40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where EXISTS (select * FROM teaches where year>2009):	 state='Killed'
40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where EXISTS (select * FROM teaches where year<2009):	 state='Killed'
40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where EXISTS (select * FROM teaches):	 state='Killed'
40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor ;:	 state='Killed'
40|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches where year=2009):	 state='Killed'

41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches where year!=2009):	 state='Killed'
41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor ;:	 state='Killed'
41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches):	 state='Killed'
41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where EXISTS (select * FROM teaches where year=2009):	 state='Killed'
41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches where year<2009):	 state='Killed'
41|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM teaches where year=2009)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches where year>2009):	 state='Killed'

42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name):	 state='Killed'
42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (SELECT * FROM department WHERE instructor.dept_name != department.dept_name):	 state='Killed'
42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (SELECT * FROM department WHERE instructor.dept_name > department.dept_name):	 state='Killed'
42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (SELECT * FROM department WHERE instructor.dept_name < department.dept_name):	 state='Killed'
42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (select * FROM teaches ):	 state='Killed'
42|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name and salary = 10000):	 state='Killed'

43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name != department.dept_name):	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name > department.dept_name):	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name < department.dept_name):	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name):	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor:	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (select * FROM teaches ):	 state='Killed'
43|SELECT name FROM instructor WHERE NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name)	:	select name FROM instructor where NOT EXISTS (SELECT * FROM department WHERE instructor.dept_name = department.dept_name and salary = 10000):	 state='Killed'

44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches where instructor.ID = teaches.ID and teaches.semester='Spring'):	 state='NotKilled'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where NOT EXISTS (select * FROM teaches natural join instructor where instructor.ID = teaches.ID and teaches.semester='Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor ;:	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester>'Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester<'Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester!='Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester>'Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester<'Spring'):	 state='Killed'
44|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year) WHERE instructor.ID = teaches.ID and teaches.semester='Spring')	:	select name FROM instructor where EXISTS (select * FROM teaches inner join section on(teaches.course_id=section.course_id and teaches.sec_id=section.sec_id and teaches.semester=section.semester and teaches.year=section.year)where instructor.ID = teaches.ID and teaches.semester!='Spring'):	 state='Killed'

45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010)):	 state='Killed'
45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010)):	 state='Killed'
45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID ):	 state='Killed'
45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.year=2010)):	 state='Killed'
45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 where EXISTS (select * from teaches t2 where  t2.year=2010)):	 state='Killed'
45|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where NOT EXISTS (select * from teaches t2 where t2.ID=instructor.ID and t2.year=2010):	 state='Killed'

46|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and NOT EXISTS (SELECT * FROM teaches t2 WHERE t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and EXISTS (select * FROM teaches t2 where t2.ID=t1.ID and t2.year=2010)):	 state='Killed'
46|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and NOT EXISTS (SELECT * FROM teaches t2 WHERE t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and NOT EXISTS (select * FROM teaches t2 where t2.ID=t1.ID and t2.year=2010)):	 state='Killed'
46|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 WHERE instructor.ID = t1.ID and NOT EXISTS (SELECT * FROM teaches t2 WHERE t2.ID=t1.ID and t2.year=2010))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 where instructor.ID = t1.ID and EXISTS (select * FROM teaches t2 where t2.ID=t1.ID and t2.year=2010)):	 state='Killed'

47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor inner join department on (instructor.dept_name=department.dept_name) where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 )):	 state='Killed'
47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year>2009 )):	 state='Killed'
47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year!=2010 )):	 state='Killed'
47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year<2009 )):	 state='Killed'
47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where EXISTS (select * from teaches t2 where t2.year=2010 )):	 state='Killed'
47|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 )):	 state='Killed'

48|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID)) AND instructor.ID='1'	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID and t2.year=2010)):	 state='Unsupported'
48|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID)) AND instructor.ID='1'	:	select name FROM instructor, (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID and t2.year=2010)) as foo where instructor.ID='1':	 state='Unsupported'
48|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID)) AND instructor.ID='1'	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where t1.year=2010 and EXISTS (select * from teaches t2)) AND instructor.ID='1':	 state='Unsupported'
48|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and t1.year=2010 and EXISTS (select * from teaches t2 where instructor.ID =t2.ID)) AND instructor.ID='1'	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where t1.year=2010 and NOT EXISTS (select * from teaches t2 where instructor.ID =t2.ID)) AND instructor.ID='1':	 state='Unsupported'

49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year) where t1.year=2010 and EXISTS (select * FROM section where year = 2010));:	 state='Killed'
49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year)  where t1.year=2010 and NOT EXISTS (select * FROM section s2 where semester = 'Spring' and s1.year = s2.year and year = 2010));:	 state='Killed'
49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where NOT EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year)  where t1.year=2010 and EXISTS (select * FROM section s2 where semester = 'Spring' and s1.year = s2.year and year = 2010));:	 state='Killed'
49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year)  where t1.year=2010 and EXISTS (select * FROM section s2 where s2.semester = 'Spring' and s1.year = s2.year and year > 2010));:	 state='Killed'
49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year)  where t1.year=2010 and EXISTS (select * FROM section s2 where s2.semester = 'Spring' and s1.year = s2.year and year < 2010));:	 state='Killed'
49|SELECT name FROM instructor WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE t1.year=2010 and EXISTS (SELECT * FROM section WHERE semester = 'Spring' and year = 2010))	:	select name FROM instructor where EXISTS (select * FROM teaches t1 inner join section s1 on(t1.course_id=s1.course_id and t1.sec_id=s1.sec_id and t1.semester=s1.semester and t1.year=s1.year)  where t1.year=2010 and EXISTS (select * FROM section s2 where s2.semester = 'Spring' and s1.year = s2.year and year != 2010));:	 state='Killed'

50|SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor inner join department on (instructor.dept_name=department.dept_name) where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2009 )):	 state='Killed'
50|SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor inner join department on (instructor.dept_name=department.dept_name) where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID )):	 state='Killed'
50|SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor inner join department on (instructor.dept_name=department.dept_name) where EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 )):	 state='Killed'
50|SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	select name FROM instructor inner join department on (instructor.dept_name=department.dept_name) where NOT EXISTS (select * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) where instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 )):	 state='Killed'
50|SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.ID=t1.ID and t2.year=2010 ))	:	SELECT name FROM instructor inner join department on (instructor.dept_name=department.dept_name) WHERE EXISTS (SELECT * FROM teaches t1 inner join section on(t1.course_id=section.course_id and t1.sec_id=section.sec_id and t1.semester=section.semester and t1.year=section.year) WHERE instructor.ID = t1.ID and NOT EXISTS (select * from teaches t2 where t2.year=2010 )):	 state='Killed'
